"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
161680;2001;3;6;51;67,0641666666667;-14,9130833333333;229,5;"M";2;13;63;NA;NA;NA;NA;8
161798;2001;3;13;110;64,1709166666667;-14,4289166666667;146,5;"M";1;8;40;NA;NA;NA;NA;8
161798;2001;3;13;110;64,1709166666667;-14,4289166666667;146,5;NA;NA;3;18;NA;NA;NA;NA;8
161798;2001;3;13;110;64,1709166666667;-14,4289166666667;146,5;"F";1;9;43;NA;NA;NA;NA;8
161796;2001;3;13;109;64,2451666666667;-14,53925;113,5;"M";2;12;67;NA;NA;NA;NA;8
161796;2001;3;13;109;64,2451666666667;-14,53925;113,5;"F";1;7;41;NA;NA;NA;NA;8
161796;2001;3;13;109;64,2451666666667;-14,53925;113,5;"M";1;7;32;NA;NA;NA;NA;8
161792;2001;3;13;107;64,0683333333333;-14,7658333333333;108,5;"M";1;6;33;NA;NA;NA;NA;8
161792;2001;3;13;107;64,0683333333333;-14,7658333333333;108,5;"M";2;9;52;NA;NA;NA;NA;8
161794;2001;3;13;108;64,2235833333333;-14,8535;64;"M";1;8;42;NA;NA;NA;NA;8
162140;2001;3;12;75;64,0198333333333;-25,5228333333333;200;"F";2;7;44;NA;NA;NA;NA;8
162140;2001;3;12;75;64,0198333333333;-25,5228333333333;200;"M";1;5;27;NA;NA;NA;NA;8
162136;2001;3;12;74;63,8835;-26,4134166666667;287;"F";1;8;45;NA;NA;NA;NA;8
161942;2001;3;17;112;63,5445;-17,6645833333333;113;"F";1;8;48;NA;NA;NA;NA;8
162381;2001;3;15;127;66,9835833333333;-20,7475833333333;216;"M";1;6;36;NA;NA;NA;NA;8
162792;2001;3;19;124;66,5205833333333;-25,1085833333333;220,5;NA;NA;1;14;NA;NA;NA;NA;8
162788;2001;3;18;122;66,4604166666667;-25,13125;179;"M";1;3;20;NA;NA;NA;NA;8
162558;2001;3;6;8;65,1299166666667;-24,9978333333333;102;"F";1;6;37;NA;NA;NA;NA;8
161664;2001;3;6;43;66,3311666666667;-13,76425;264;"M";2;10;49;NA;NA;NA;NA;8
161662;2001;3;6;42;66,259;-13,3710833333333;143,5;"F";1;9;42;NA;NA;NA;NA;8
161660;2001;3;6;41;66,1845833333333;-13,6269166666667;148;"M";1;10;47;NA;NA;NA;NA;8
161658;2001;3;6;40;66,1673333333333;-13,442;140;"F";1;11;44;NA;NA;NA;NA;8
162106;2001;3;10;59;64,7536666666667;-25,5271666666667;195;"M";1;6;40;NA;NA;NA;NA;8
162090;2001;3;9;51;64,5676666666667;-24,6110833333333;238;"M";1;7;35;NA;NA;NA;NA;8
161916;2001;3;14;99;63,1523333333333;-21,1505;292;"M";1;6;27;NA;NA;NA;NA;8
161914;2001;3;14;98;63,2519166666667;-21,2481666666667;188,5;"M";1;8;52;NA;NA;NA;NA;8
161912;2001;3;14;97;63,24425;-20,9524166666667;155,5;"M";1;8;42;NA;NA;NA;NA;8
162754;2001;3;17;105;66,93125;-23,4715;168,5;"F";1;10;53;NA;NA;NA;NA;8
161676;2001;3;6;49;66,9150833333333;-14,7090833333333;178,5;"F";2;12;63;NA;NA;NA;NA;8
161788;2001;3;13;105;64,0183333333333;-13,5141666666667;166;"F";1;8;42;NA;NA;NA;NA;8
161788;2001;3;13;105;64,0183333333333;-13,5141666666667;166;"M";1;3;23;NA;NA;NA;NA;8
161786;2001;3;13;104;64,0696666666667;-13,3745833333333;204,5;"M";1;6;34;NA;NA;NA;NA;8
161786;2001;3;13;104;64,0696666666667;-13,3745833333333;204,5;"F";1;8;42;NA;NA;NA;NA;8
161786;2001;3;13;104;64,0696666666667;-13,3745833333333;204,5;NA;NA;3;17;NA;NA;NA;NA;8
161784;2001;3;13;103;64,0573333333333;-13,1275;310,5;"F";1;8;36;NA;NA;NA;NA;8
161784;2001;3;13;103;64,0573333333333;-13,1275;310,5;NA;NA;2;14;NA;NA;NA;NA;8
162036;2001;3;7;24;64,24225;-23,51675;112;"M";1;7;33;NA;NA;NA;NA;8
162034;2001;3;6;23;64,1855;-23,69025;118;"M";1;6;38;NA;NA;NA;NA;8
161988;2001;3;19;135;63,31275;-19,7609166666667;392,5;"F";1;8;38;NA;NA;NA;NA;8
162082;2001;3;9;47;64,2639166666667;-24,8181666666667;181;"M";2;12;57;NA;NA;NA;NA;8
161932;2001;3;17;107;63,3446666666667;-19,383;115,5;"F";1;7;38;NA;NA;NA;NA;8
162576;2001;3;7;17;65,3085;-25,8626666666667;144;"M";1;7;44;NA;NA;NA;NA;8
161754;2001;3;11;88;64,9553333333333;-11,9926666666667;191;"M";1;10;41;NA;NA;NA;NA;8
161754;2001;3;11;88;64,9553333333333;-11,9926666666667;191;"F";1;9;49;NA;NA;NA;NA;8
161750;2001;3;11;86;65,136;-11,5348333333333;264,5;NA;NA;2;14;NA;NA;NA;NA;8
161826;2001;3;14;124;64,5399166666667;-13,0550833333333;131,5;"M";1;7;34;NA;NA;NA;NA;8
161824;2001;3;14;123;64,39875;-13,2004166666667;158,5;"M";1;7;36;NA;NA;NA;NA;8
161822;2001;3;14;122;64,3745833333333;-12,8805;150;"M";1;7;41;NA;NA;NA;NA;8
162152;2001;3;12;81;63,0334166666667;-24,386;402,5;"F";2;14;66;NA;NA;NA;NA;8
162012;2001;3;5;12;63,46475;-22,02075;169,5;"F";1;7;38;NA;NA;NA;NA;8
162150;2001;3;12;80;63,1529166666667;-24,9139166666667;310,5;"M";1;7;43;NA;NA;NA;NA;8
162116;2001;3;11;64;64,9641666666667;-26,28;172,5;"F";1;8;43;NA;NA;NA;NA;8
162080;2001;3;9;46;64,3688333333333;-25,0226666666667;218,5;"M";1;5;28;NA;NA;NA;NA;8
162118;2001;3;11;65;64,9733333333333;-26,3759166666667;158;"M";1;2;19;NA;NA;NA;NA;8
162351;2001;3;14;112;66,4395833333333;-21,2865833333333;194;"M";1;3;20;NA;NA;NA;NA;8
162684;2001;3;14;71;66,123;-26,0638333333333;286;"F";1;9;48;NA;NA;NA;NA;8
162686;2001;3;14;72;66,19225;-25,8866666666667;249;"M";1;2;18;NA;NA;NA;NA;8
162682;2001;3;14;70;66,0316666666667;-26,2394166666667;253;"M";1;6;35;NA;NA;NA;NA;8
162730;2001;3;17;94;67,0841666666667;-22,837;247,5;"M";1;3;25;NA;NA;NA;NA;8
162720;2001;3;16;89;67,03275;-22,429;217,5;"F";1;9;52;NA;NA;NA;NA;8
162716;2001;3;16;87;67;-22,9125;248;"M";2;11;66;NA;NA;NA;NA;8
162708;2001;3;16;83;66,8575833333333;-23,2485;216,5;"F";1;1;15;NA;NA;NA;NA;8
161604;2001;3;1;13;65,8166666666667;-12,6191666666667;155,5;"M";1;7;30;NA;NA;NA;NA;8
161602;2001;3;1;12;65,8175;-12,8066666666667;212,5;"M";2;6;34;NA;NA;NA;NA;8
161600;2001;3;1;11;65,7666666666667;-12,4958333333333;197,5;"M";1;6;31;NA;NA;NA;NA;8
161600;2001;3;1;11;65,7666666666667;-12,4958333333333;197,5;"M";1;5;31;NA;NA;NA;NA;8
161780;2001;3;12;101;64,1526666666667;-12,8705833333333;381,5;"M";2;9;44;NA;NA;NA;NA;8
161780;2001;3;12;101;64,1526666666667;-12,8705833333333;381,5;"F";1;10;43;NA;NA;NA;NA;8
161782;2001;3;13;102;64,1249166666667;-12,96;317,5;"M";1;2;15;NA;NA;NA;NA;8
161782;2001;3;13;102;64,1249166666667;-12,96;317,5;"M";1;2;18;NA;NA;NA;NA;8
161778;2001;3;12;100;64,2011666666667;-12,8668333333333;218,5;"F";2;8;39;NA;NA;NA;NA;8
161778;2001;3;12;100;64,2011666666667;-12,8668333333333;218,5;"M";2;10;48;NA;NA;NA;NA;8
161778;2001;3;12;100;64,2011666666667;-12,8668333333333;218,5;NA;NA;NA;17;NA;NA;NA;NA;8
161776;2001;3;12;99;64,2776666666667;-12,6305833333333;265,5;"F";1;5;27;NA;NA;NA;NA;8
161774;2001;3;12;98;64,32125;-12,6838333333333;178,5;"F";1;7;29;NA;NA;NA;NA;8
161774;2001;3;12;98;64,32125;-12,6838333333333;178,5;"M";1;8;33;NA;NA;NA;NA;8
161774;2001;3;12;98;64,32125;-12,6838333333333;178,5;NA;NA;2;17;NA;NA;NA;NA;8
161774;2001;3;12;98;64,32125;-12,6838333333333;178,5;NA;NA;2;11;NA;NA;NA;NA;8
162032;2001;3;6;22;64,1785;-23,9358333333333;292,5;"M";2;8;42;NA;NA;NA;NA;8
162030;2001;3;6;21;64,107;-23,5301666666667;116;"F";1;7;34;NA;NA;NA;NA;8
162028;2001;3;6;20;63,9998333333333;-23,5890833333333;135;"M";1;6;36;NA;NA;NA;NA;8
162026;2001;3;6;19;63,9735833333333;-23,3669166666667;123,5;"F";1;7;34;NA;NA;NA;NA;8
161986;2001;3;19;134;63,2099166666667;-18,41025;364;"F";2;8;61;NA;NA;NA;NA;8
161986;2001;3;19;134;63,2099166666667;-18,41025;364;"F";1;5;33;NA;NA;NA;NA;8
161922;2001;3;14;102;63,1298333333333;-20,5848333333333;323;"M";1;7;37;NA;NA;NA;NA;8
161922;2001;3;14;102;63,1298333333333;-20,5848333333333;323;"M";2;9;69;NA;NA;NA;NA;8
161920;2001;3;14;101;63,12525;-20,81475;288;"M";1;7;42;NA;NA;NA;NA;8
162449;2001;3;18;158;66,76125;-19,5745833333333;236;"F";2;9;52;NA;NA;NA;NA;8
162790;2001;3;19;123;66,4744166666667;-25,3051666666667;285,5;"F";1;12;51;NA;NA;NA;NA;8
161746;2001;3;11;84;65,2804166666667;-11,8814166666667;216,5;"M";2;11;52;NA;NA;NA;NA;8
161740;2001;3;11;81;65,58375;-12,4199166666667;217,5;"M";2;12;55;NA;NA;NA;NA;8
161810;2001;3;14;116;64,341;-13,4014166666667;137;"F";1;6;41;NA;NA;NA;NA;8
161810;2001;3;14;116;64,341;-13,4014166666667;137;"M";1;NA;21;NA;NA;NA;NA;8
161810;2001;3;14;116;64,341;-13,4014166666667;137;"F";1;8;38;NA;NA;NA;NA;8
161810;2001;3;14;116;64,341;-13,4014166666667;137;"F";1;8;38;NA;NA;NA;NA;8
161820;2001;3;14;121;64,1994166666667;-13,0655;148;"F";1;5;27;NA;NA;NA;NA;8
161844;2001;3;15;133;64,7561666666667;-12,629;161;"F";1;6;39;NA;NA;NA;NA;8
161840;2001;3;15;131;64,6493333333333;-12,3315;172;"F";1;8;39;NA;NA;NA;NA;8
161842;2001;3;15;132;64,6950833333333;-12,4968333333333;153,5;"M";1;5;28;NA;NA;NA;NA;8
161840;2001;3;15;131;64,6493333333333;-12,3315;172;"F";1;7;36;NA;NA;NA;NA;8
161838;2001;3;15;130;64,6235;-12,2114166666667;163;"F";1;6;30;NA;NA;NA;NA;8
161838;2001;3;15;130;64,6235;-12,2114166666667;163;"M";1;5;28;NA;NA;NA;NA;8
162088;2001;3;9;50;64,5014166666667;-24,4778333333333;189,5;"M";1;4;26;NA;NA;NA;NA;8
162084;2001;3;9;48;64,2575;-24,5073333333333;212,5;"M";1;4;20;NA;NA;NA;NA;8
162086;2001;3;9;49;64,3005833333333;-24,4843333333333;183;"F";2;9;42;NA;NA;NA;NA;8
162347;2001;3;13;110;66,5963333333333;-20,1261666666667;102,5;"F";1;11;56;NA;NA;NA;NA;8
162301;2001;3;11;87;66,2518333333333;-20;140;"M";2;10;68;NA;NA;NA;NA;8
162678;2001;3;14;68;65,9655833333333;-26,03725;210;"M";1;6;39;NA;NA;NA;NA;8
162674;2001;3;14;66;65,97875;-25,8161666666667;186;"M";1;6;40;NA;NA;NA;NA;8
162676;2001;3;14;67;65,93275;-25,85475;197;"F";1;NA;23;NA;NA;NA;NA;8
162672;2001;3;14;65;66,0498333333333;-25,7460833333333;191,5;"M";1;7;39;NA;NA;NA;NA;8
162700;2001;3;15;79;66,2860833333333;-25,1269166666667;144,5;"M";1;4;26;NA;NA;NA;NA;8
162694;2001;3;14;76;66,38125;-25,5520833333333;338;"M";1;1;12;NA;NA;NA;NA;8
161594;2001;3;1;8;65,7933333333333;-11,88;213;"F";1;8;47;NA;NA;NA;NA;8
161592;2001;3;1;7;65,6958333333333;-11,7791666666667;223;"M";1;8;40;NA;NA;NA;NA;8
161588;2001;3;1;5;65,6291666666667;-11,5616666666667;279;"M";2;9;48;NA;NA;NA;NA;8
161590;2001;3;1;6;65,6008333333333;-11,83425;217,5;"M";1;7;36;NA;NA;NA;NA;8
161772;2001;3;12;97;64,3100833333333;-12,55325;267;"F";2;11;54;NA;NA;NA;NA;8
161772;2001;3;12;97;64,3100833333333;-12,55325;267;"F";1;6;25;NA;NA;NA;NA;8
161772;2001;3;12;97;64,3100833333333;-12,55325;267;"M";1;8;31;NA;NA;NA;NA;8
161770;2001;3;12;96;64,3836666666667;-12,4379166666667;219,5;"F";1;11;51;NA;NA;NA;NA;8
161770;2001;3;12;96;64,3836666666667;-12,4379166666667;219,5;"F";1;8;36;NA;NA;NA;NA;8
161770;2001;3;12;96;64,3836666666667;-12,4379166666667;219,5;"F";2;NA;43;NA;NA;NA;NA;8
161764;2001;3;12;93;64,5911666666667;-12,0234166666667;242,5;"F";1;4;22;NA;NA;NA;NA;8
161766;2001;3;12;94;64,4700833333333;-12,0719166666667;379,5;"M";1;7;37;NA;NA;NA;NA;8
162078;2001;3;9;45;64,3124166666667;-25,39;242;"M";1;6;36;NA;NA;NA;NA;8
162076;2001;3;9;44;64,2143333333333;-25,27125;259;"F";1;5;30;NA;NA;NA;NA;8
161964;2001;3;18;123;63,7709166666667;-14,1905833333333;261;"M";1;6;38;NA;NA;NA;NA;8
161966;2001;3;18;124;63,7096666666667;-14,6905;176;"F";1;1;13;NA;NA;NA;NA;8
161918;2001;3;14;100;63,1146666666667;-21,07225;416,5;"M";1;7;48;NA;NA;NA;NA;8
162433;2001;3;17;150;66,6881666666667;-21,0585833333333;210,5;"F";2;12;57;NA;NA;NA;NA;8
161269;2001;3;3;25;66,6455;-17,29775;197,5;"F";1;7;44;NA;NA;NA;NA;8
140702;2000;3;20;124;65,6803333333333;-26,56325;171;"M";2;14;68;NA;NA;NA;NA;8
180471;2002;3;11;59;63,9933333333333;-23,6258333333333;136,5;"M";2;9;51;NA;NA;NA;NA;8
180471;2002;3;11;59;63,9933333333333;-23,6258333333333;136,5;"F";1;7;41;NA;NA;NA;NA;8
180870;2002;3;12;95;64,406;-13,8470833333333;113,5;"M";1;6;33;NA;NA;NA;NA;8
180872;2002;3;13;96;64,3003333333333;-13,7821666666667;140,5;"M";1;7;47;NA;NA;NA;NA;8
180872;2002;3;13;96;64,3003333333333;-13,7821666666667;140,5;"M";1;3;20;NA;NA;NA;NA;8
180912;2002;3;14;116;64,2746666666667;-12,6423333333333;257;"F";1;5;41;NA;NA;NA;NA;8
180914;2002;3;14;117;64,3175;-12,544;287,5;"F";1;6;38;NA;NA;NA;NA;8
180914;2002;3;14;117;64,3175;-12,544;287,5;"M";1;7;56;NA;NA;NA;NA;8
180918;2002;3;15;119;64,4151666666667;-12,2655833333333;301;"M";1;7;49;NA;NA;NA;NA;8
180918;2002;3;15;119;64,4151666666667;-12,2655833333333;301;"M";1;6;33;NA;NA;NA;NA;8
181495;2002;3;7;20;67,0791666666667;-23,3266666666667;258;"M";1;4;25;131;NA;NA;NA;8
181475;2002;3;6;10;66,8888333333333;-23,0218333333333;201;"F";1;8;45;928;NA;NA;NA;8
181541;2002;3;9;43;66,1075;-25;110;"F";2;7;49;1187;NA;NA;NA;8
181611;2002;3;16;105;65,6166666666667;-26,6875;199;"M";1;3;19;59;NA;NA;NA;8
180427;2002;3;9;37;63,1533333333333;-21,1525;281;"M";1;3;24;NA;NA;NA;NA;8
180874;2002;3;13;97;64,1774166666667;-14,4389166666667;176,5;"M";1;5;39;NA;NA;NA;NA;8
180874;2002;3;13;97;64,1774166666667;-14,4389166666667;176,5;"F";1;8;43;NA;NA;NA;NA;8
180876;2002;3;13;98;64,2334166666667;-14,5349166666667;120,5;"F";1;6;49;NA;NA;NA;NA;8
180876;2002;3;13;98;64,2334166666667;-14,5349166666667;120,5;"F";1;3;21;NA;NA;NA;NA;8
180922;2002;3;15;121;64,58625;-12,0375;249,5;"M";1;5;33;NA;NA;NA;NA;8
180922;2002;3;15;121;64,58625;-12,0375;249,5;"M";1;4;27;NA;NA;NA;NA;8
180908;2002;3;14;114;64,3755;-12,8760833333333;153,5;"M";1;4;31;NA;NA;NA;NA;8
180910;2002;3;14;115;64,32225;-12,69675;176,5;"M";1;7;43;NA;NA;NA;NA;8
180910;2002;3;14;115;64,32225;-12,69675;176,5;"M";1;3;21;NA;NA;NA;NA;8
181354;2002;3;15;94;64,5878333333333;-26,0094166666667;227;"F";1;3;30;NA;NA;NA;NA;8
181354;2002;3;15;94;64,5878333333333;-26,0094166666667;227;NA;NA;1;9;NA;NA;NA;NA;8
181357;2002;3;15;95;64,4369166666667;-26,24975;285;"M";1;6;33;NA;NA;NA;NA;8
181481;2002;3;6;13;66,999;-22,9093333333333;244,5;"M";2;10;58;2491;NA;NA;2;8
181483;2002;3;6;14;67,0105;-22,5706666666667;208,5;"M";1;2;18;44;NA;NA;NA;8
180377;2002;3;6;12;63,5325;-16,895;218;"M";1;6;36;NA;NA;NA;NA;8
180429;2002;3;9;38;63,1133333333333;-21,0575;414,5;"M";1;7;41;NA;NA;NA;NA;8
180429;2002;3;9;38;63,1133333333333;-21,0575;414,5;"M";1;7;46;NA;NA;NA;NA;8
180429;2002;3;9;38;63,1133333333333;-21,0575;414,5;"M";2;9;50;NA;NA;NA;NA;8
180431;2002;3;9;39;63,2483333333333;-21,7975;207,5;"F";2;9;56;NA;NA;NA;NA;8
180890;2002;3;13;105;64,1035;-13,5195;140;"M";1;8;50;NA;NA;NA;NA;8
180890;2002;3;13;105;64,1035;-13,5195;140;"M";1;5;30;NA;NA;NA;NA;8
180930;2002;3;15;125;64,8123333333333;-11,6933333333333;285;"F";1;6;37;NA;NA;NA;NA;8
181316;2002;3;13;75;64,596;-23,6518333333333;129;"M";1;4;27;NA;NA;NA;NA;8
181316;2002;3;13;75;64,596;-23,6518333333333;129;"M";1;3;24;NA;NA;NA;NA;8
181361;2002;3;15;97;64,2915833333333;-26,91875;398,5;"M";2;9;57;NA;NA;NA;NA;8
181361;2002;3;15;97;64,2915833333333;-26,91875;398,5;"M";2;NA;67;NA;NA;NA;NA;8
181779;2002;3;11;75;66,2785;-25,7661666666667;328,5;"F";1;7;43;823;NA;NA;NA;8
181781;2002;3;11;76;66,36825;-25,57825;340;"M";1;3;23;100;NA;NA;NA;8
180475;2002;3;11;61;63,9758333333333;-23,3733333333333;125,5;"F";1;4;27;NA;NA;NA;NA;8
180892;2002;3;13;106;64,152;-13,4250833333333;178,5;"F";1;8;49;NA;NA;NA;NA;8
180892;2002;3;13;106;64,152;-13,4250833333333;178,5;"M";1;3;27;NA;NA;NA;NA;8
180892;2002;3;13;106;64,152;-13,4250833333333;178,5;"M";1;2;18;NA;NA;NA;NA;8
181507;2002;3;7;26;66,9391666666667;-23,8984166666667;186,5;"M";1;NA;25;176;NA;NA;NA;8
181635;2002;3;17;117;65,1958333333333;-27,0208333333333;239;"F";1;6;39;608;NA;NA;NA;8
181635;2002;3;17;117;65,1958333333333;-27,0208333333333;239;"F";1;5;29;199;NA;NA;NA;8
181635;2002;3;17;117;65,1958333333333;-27,0208333333333;239;"F";1;7;50;1293;NA;NA;NA;8
181635;2002;3;17;117;65,1958333333333;-27,0208333333333;239;"M";1;3;23;97;NA;NA;NA;8
181635;2002;3;17;117;65,1958333333333;-27,0208333333333;239;"M";1;2;16;36;NA;NA;NA;8
181637;2002;3;17;118;65,0175;-27,1716666666667;302;"F";1;6;38;516;NA;NA;NA;8
181619;2002;3;16;109;65,3041666666667;-25,9083333333333;138;"F";1;8;53;1452;NA;NA;NA;8
181621;2002;3;16;110;65,2275;-25,9458333333333;146,5;"M";1;12;64;3076;NA;NA;NA;8
180443;2002;3;10;45;63,3316666666667;-23,3483333333333;338;"M";1;3;19;NA;NA;NA;NA;8
180433;2002;3;9;40;63,1633333333333;-22,1858333333333;246;"M";1;8;44;NA;NA;NA;NA;8
180435;2002;3;10;41;63,09;-22,2158333333333;336;"F";1;8;36;NA;NA;NA;NA;8
180543;2002;3;7;14;66,6525;-17,2906666666667;192;"M";1;4;28;NA;NA;NA;NA;8
180880;2002;3;13;100;64,06425;-14,7849166666667;114;"M";1;6;35;NA;NA;NA;NA;8
180932;2002;3;15;126;64,9755;-11,9778333333333;212,5;"M";1;6;37;NA;NA;NA;NA;8
180934;2002;3;15;127;65,0495;-11,8028333333333;231;"M";1;6;49;NA;NA;NA;NA;8
180934;2002;3;15;127;65,0495;-11,8028333333333;231;"M";1;2;18;NA;NA;NA;NA;8
180940;2002;3;16;130;65,2853333333333;-11,8834166666667;228,5;"M";1;3;22;NA;NA;NA;NA;8
181071;2002;3;16;118;66,64025;-18,05725;182;"M";1;4;26;NA;NA;NA;NA;8
181438;2002;3;18;129;63,562;-17,7023333333333;117,5;"M";2;10;52;NA;NA;NA;NA;8
181509;2002;3;7;27;66,9666666666667;-23,59275;214,5;"M";2;9;62;3104;NA;NA;NA;8
181799;2002;3;12;89;66,5015;-25,084;207,5;"F";1;6;43;799;NA;NA;NA;8
181785;2002;3;12;78;66,3441666666667;-25,2633333333333;166;"M";1;NA;28;206;NA;NA;NA;8
181787;2002;3;12;79;66,2375;-25,5058333333333;153;"M";2;6;40;547;NA;NA;NA;8
180445;2002;3;10;46;63,2516666666667;-23,7181666666667;312,5;"M";1;8;37;NA;NA;NA;NA;8
180445;2002;3;10;46;63,2516666666667;-23,7181666666667;312,5;"F";2;9;46;NA;NA;NA;NA;8
180447;2002;3;10;47;63,155;-23,8866666666667;396;"F";2;13;67;NA;NA;NA;NA;8
180437;2002;3;10;42;63,2225;-22,7630833333333;283;"F";2;NA;63;NA;NA;NA;NA;8
180439;2002;3;10;43;63,3345833333333;-22,7025;255;"F";1;9;42;NA;NA;NA;NA;8
180880;2002;3;13;100;64,06425;-14,7849166666667;114;"M";1;6;35;NA;NA;NA;NA;8
180882;2002;3;13;101;63,9370833333333;-13,66825;250,5;"F";1;6;39;NA;NA;NA;NA;8
180884;2002;3;13;102;64,0110833333333;-13,5335;167,5;"F";2;8;54;NA;NA;NA;NA;8
180884;2002;3;13;102;64,0110833333333;-13,5335;167,5;"F";1;5;38;NA;NA;NA;NA;8
180884;2002;3;13;102;64,0110833333333;-13,5335;167,5;"M";1;6;45;NA;NA;NA;NA;8
181053;2002;3;15;109;67,13125;-21,6738333333333;221,5;"F";2;11;66;NA;NA;NA;NA;8
181365;2002;3;16;99;63,8789166666667;-26,4196666666667;290,5;"M";1;3;20;NA;NA;NA;NA;8
181367;2002;3;16;100;63,8434166666667;-25,7100833333333;239,5;"F";2;8;56;NA;NA;NA;NA;8
181380;2002;3;13;67;64,2391666666667;-23,505;72;"M";1;3;21;NA;NA;NA;NA;8
181380;2002;3;13;67;64,2391666666667;-23,505;72;"M";1;4;28;NA;NA;NA;NA;8
181579;2002;3;10;62;65,7713333333333;-25,72675;214;"M";2;10;61;2519;NA;NA;NA;8
181641;2002;3;17;120;65,0075;-25,7183333333333;165;"M";1;10;59;2121;NA;NA;NA;8
181625;2002;3;16;112;65,0255;-26,3241666666667;164;"M";2;10;56;1507;NA;NA;NA;8
181625;2002;3;16;112;65,0255;-26,3241666666667;164;"M";2;13;72;3468;NA;NA;NA;8
180553;2002;3;7;19;67;-16,7425;260;"M";2;NA;70;NA;NA;NA;NA;8
180944;2002;3;16;132;65,0744166666667;-12,27575;206,5;"M";1;5;31;NA;NA;NA;NA;8
180946;2002;3;16;133;65,18825;-12,4638333333333;198,5;"M";1;5;31;NA;NA;NA;NA;8
181382;2002;3;16;101;64,0229166666667;-25,4928333333333;214;"M";1;3;24;NA;NA;NA;NA;8
181382;2002;3;16;101;64,0229166666667;-25,4928333333333;214;"F";1;4;25;NA;NA;NA;NA;8
181517;2002;3;8;31;66,86;-23,91;164;"F";2;12;67;3666;NA;NA;NA;8
181769;2002;3;11;70;65,99;-26,2033333333333;249;"F";1;4;28;171;NA;NA;NA;8
181773;2002;3;11;72;66,11425;-26,0835;273,5;"F";1;11;68;3678;NA;NA;NA;8
181773;2002;3;11;72;66,11425;-26,0835;273,5;"M";1;5;31;247;NA;NA;NA;8
181773;2002;3;11;72;66,11425;-26,0835;273,5;"F";1;2;18;46;NA;NA;NA;8
181627;2002;3;16;113;65,1491666666667;-26,49975;166;"F";2;10;57;1901;NA;NA;NA;8
181793;2002;3;12;82;66,2841666666667;-25,1258333333333;138,5;"M";1;2;18;56;NA;NA;NA;8
181797;2002;3;12;84;66,3725833333333;-24,7743333333333;105,5;"F";1;7;46;897;NA;NA;NA;8
180559;2002;3;7;22;66,89;-18,00725;403,5;"M";1;10;50;NA;NA;NA;NA;8
180886;2002;3;13;103;64,0195;-13,3053333333333;345,5;"F";2;9;65;NA;NA;NA;NA;8
180886;2002;3;13;103;64,0195;-13,3053333333333;345,5;"M";1;7;42;NA;NA;NA;NA;8
180886;2002;3;13;103;64,0195;-13,3053333333333;345,5;"M";1;9;51;NA;NA;NA;NA;8
180886;2002;3;13;103;64,0195;-13,3053333333333;345,5;"F";1;8;42;NA;NA;NA;NA;8
180886;2002;3;13;103;64,0195;-13,3053333333333;345,5;"M";1;7;41;NA;NA;NA;NA;8
180888;2002;3;13;104;64,0701666666667;-13,36925;205,5;"F";1;4;29;NA;NA;NA;NA;8
180888;2002;3;13;104;64,0701666666667;-13,36925;205,5;"F";1;7;40;NA;NA;NA;NA;8
180888;2002;3;13;104;64,0701666666667;-13,36925;205,5;"M";1;7;48;NA;NA;NA;NA;8
180888;2002;3;13;104;64,0701666666667;-13,36925;205,5;"M";1;7;45;NA;NA;NA;NA;8
180888;2002;3;13;104;64,0701666666667;-13,36925;205,5;"F";1;7;50;NA;NA;NA;NA;8
181003;2002;3;14;84;66,7634166666667;-21,1803333333333;109;"F";1;5;30;NA;NA;NA;NA;8
181384;2002;3;16;102;64,2325;-25,27925;262,5;"M";1;3;24;NA;NA;NA;NA;8
181386;2002;3;16;103;64,3408333333333;-25,3991666666667;249,5;"F";1;9;52;NA;NA;NA;NA;8
181775;2002;3;11;73;66,19025;-25,898;258;"F";1;11;55;1794;NA;NA;NA;8
181521;2002;3;8;33;66,7891666666667;-24,2866666666667;189,5;"M";1;3;26;156;NA;NA;NA;8
181659;2002;3;18;129;65,0325;-24,5191666666667;115;"M";1;6;45;881;NA;NA;NA;8
181629;2002;3;17;114;65,3858333333333;-26,4416666666667;159,5;"M";2;12;74;4696;NA;NA;NA;8
181631;2002;3;17;115;65,4158333333333;-26,6091666666667;185;"F";2;12;50;2286;NA;NA;NA;8
181631;2002;3;17;115;65,4158333333333;-26,6091666666667;185;"M";1;NA;18;48;NA;NA;NA;8
180453;2002;3;10;50;63,13;-24,2741666666667;300;"M";1;4;21;NA;NA;NA;NA;8
180453;2002;3;10;50;63,13;-24,2741666666667;300;"M";1;7;37;NA;NA;NA;NA;8
180830;2002;3;11;75;65,2486666666667;-12,7640833333333;146,5;"M";1;4;23;NA;NA;NA;NA;8
180948;2002;3;16;134;65,3110833333333;-12,4663333333333;206,5;"M";1;6;45;NA;NA;NA;NA;8
180948;2002;3;16;134;65,3110833333333;-12,4663333333333;206,5;"M";1;4;28;NA;NA;NA;NA;8
181579;2002;3;10;62;65,7713333333333;-25,72675;214;"F";2;11;68;3290;NA;NA;NA;8
181583;2002;3;11;64;65,93;-25,8333333333333;193;"M";2;12;69;4008;NA;NA;NA;8
181819;2002;3;12;88;66,4776666666667;-25,29925;295;"M";1;4;24;133;NA;NA;NA;8
